"RT","SSD"
0.50841,-1
0.364,0.25
0.44034,-1
0.45325,-1
0.48917,-1
0.27449,-1
0.42908,-1
-1,0.05
0.30141,-1
0.42858,-1
0.321,0.1
0.3694,-1
0.43925,-1
-1,0.2
0.31597,-1
-1,0.05
0.32942,-1
0.38724,-1
0.41516,-1
0.34589,-1
0.333,0.25
0.41006,-1
0.39176,-1
0.35655,-1
-1,0.1
0.30442,-1
0.348,0.2
0.41519,-1
0.29138,-1
0.30821,-1
0.38033,-1
0.382,0.15
-1,0.15
0.40783,-1
0.3679,-1
0.33033,-1
0.32614,-1
0.36501,-1
0.37261,-1
0.35852,-1
0.329,0.1
0.45992,-1
0.33394,-1
0.359,0.2
-1,0.05
-1,0.15
0.36719,-1
0.35461,-1
0.2994,-1
0.32656,-1
0.36431,-1
0.32396,-1
0.42239,-1
0.37535,-1
0.49144,-1
0.35086,-1
0.343,-1
-1,0.1
0.401,0.2
0.44379,-1
0.31974,-1
0.30674,-1
0.26351,-1
0.2524,-1
0.35388,-1
0.387,0.15
0.315,0.15
-1,0.1
-1,0.1
0.35782,-1
0.27077,-1
0.39595,-1
0.2762,-1
0.31168,-1
0.27382,-1
0.36782,-1
0.34806,-1
0.26173,-1
0.26343,-1
0.39249,-1
0.313,0.15
0.292,0.15
-1,0.1
0.4308,-1
-1,0.1
0.35304,-1
0.40225,-1
0.36814,-1
0.30399,-1
0.31889,-1
0.3163,-1
0.4573,-1
0.272,0.15
0.46504,-1
0.3511,-1
-1,0.15
0.40693,-1
0.36352,-1
0.31738,-1
0.51984,-1
0.38493,-1
0.436,0.2
0.45268,-1
0.36848,-1
0.35725,-1
0.40225,-1
-1,0.05
0.301,0.15
0.45374,-1
0.39877,-1
0.33408,-1
0.26336,-1
0.28366,-1
0.281,0.1
0.35875,-1
0.3623,-1
0.44724,-1
0.44639,-1
0.358,0.1
0.45892,-1
