"RT","SSD"
0.798,0.35
0.63227,-1
0.3817,-1
0.40454,-1
0.42491,-1
0.40178,-1
0.491,0.35
0.30508,-1
0.2891,-1
0.50396,-1
0.49799,-1
0.27067,-1
0.294,-1
0.32972,-1
0.411,0.3
0.31,0.3
-1,0.25
0.27878,-1
0.45455,-1
0.39407,-1
0.38819,-1
-1,0.25
0.41493,-1
0.29527,-1
0.30859,-1
0.432,0.3
0.44853,-1
0.361,0.3
0.50014,-1
0.51139,-1
0.42853,-1
0.47322,-1
0.36343,-1
0.34363,-1
-1,0.25
0.3528,-1
0.337,0.25
0.52826,-1
0.42771,-1
0.39033,-1
0.40363,-1
0.38825,-1
0.51248,-1
0.35819,-1
-1,0.2
0.446,0.3
0.3824,-1
0.37119,-1
0.38528,-1
0.43963,-1
-1,0.25
0.36856,-1
0.40145,-1
0.36122,-1
-1,0.25
0.29553,-1
0.406,0.3
0.397,0.3
0.38275,-1
0.4154,-1
0.39818,-1
0.51729,-1
0.28763,-1
0.38453,-1
0.45745,-1
0.37034,-1
0.297,0.25
0.37375,-1
0.57945,-1
0.41547,-1
0.39682,-1
0.297,0.25
0.331,0.2
0.377,0.2
0.5757,-1
0.45155,-1
0.43457,-1
0.35703,-1
0.40672,-1
0.40312,-1
0.52651,-1
0.45529,-1
0.31665,-1
0.60932,-1
0.49722,-1
0.59246,-1
-1,0.15
0.316,0.15
-1,0.1
0.38857,-1
0.406,0.2
0.48273,-1
0.4921,-1
0.405,-1
0.44544,-1
0.42612,-1
0.35007,-1
0.50899,-1
0.54217,-1
0.46678,-1
0.339,0.15
0.67659,-1
-1,0.15
0.35506,-1
-1,0.2
0.43703,-1
0.48061,-1
0.39375,-1
0.46603,-1
0.54899,-1
0.47105,-1
-1,0.1
0.38738,-1
0.37252,-1
0.42121,-1
0.39133,-1
0.46536,-1
0.40878,-1
0.308,0.15
0.327,0.25
-1,0.1
-1,0.2
0.46809,-1
0.50772,-1
0.45757,-1
0.44823,-1
0.52665,-1
0.40625,-1
