"RT","SSD"
0.436,0.35
0.53729,-1
0.47765,-1
0.43543,-1
0.39307,-1
0.44348,-1
0.45934,-1
0.42,0.45
0.256,0.4
0.39734,-1
0.41666,-1
0.36174,-1
0.27737,-1
0.32058,-1
0.268,0.3
0.28237,-1
0.30676,-1
0.26921,-1
0.38239,-1
0.32877,-1
0.32805,-1
0.337,0.35
0.304,0.25
0.28524,-1
0.31031,-1
0.24366,-1
0.3374,-1
0.26324,-1
0.32959,-1
0.357,0.3
0.25,0.2
-1,0.25
-1,0.15
0.55354,-1
0.50433,-1
0.48983,-1
0.46004,-1
0.39932,-1
0.52655,-1
0.398,-1
0.47582,-1
0.43835,-1
0.40528,-1
-1,0.2
0.54554,-1
0.387,0.3
0.59766,-1
0.52594,-1
0.53341,-1
0.36599,-1
0.56643,-1
0.368,0.25
-1,0.25
0.42181,-1
0.65496,-1
0.40842,-1
0.74239,-1
0.29179,-1
0.42847,-1
0.278,0.3
0.44882,-1
0.49367,-1
-1,0.2
-1,0.25
0.56058,-1
0.35718,-1
0.50205,-1
0.44922,-1
0.45039,-1
0.45455,-1
-1,0.25
0.56222,-1
0.5305,-1
0.4481,-1
0.54889,-1
0.44371,-1
-1,0.3
-1,0.3
0.46512,-1
0.42253,-1
0.39869,-1
0.49562,-1
0.36649,-1
0.43705,-1
0.736,0.35
0.72756,-1
0.74177,-1
0.79028,-1
0.55169,-1
-1,0.3
-1,0.3
0.63806,-1
0.34394,-1
-1,-1
-1,-1
0.54285,-1
0.37288,-1
0.52535,-1
0.55988,-1
0.32218,-1
-1,0.35
-1,0.35
0.407,0.4
0.42009,-1
0.41443,-1
0.401,0.4
0.43121,-1
0.53026,-1
0.3761,-1
0.4851,-1
0.51118,-1
0.338,0.35
0.72272,-1
0.43774,-1
0.47833,-1
0.5823,-1
0.449,0.35
0.49328,-1
0.44548,-1
0.40207,-1
0.40565,-1
0.55761,-1
0.445,0.3
0.42892,-1
-1,0.3
0.62606,-1
