"RT","SSD"
-1,0.45
0.53488,-1
0.34075,-1
0.31286,-1
0.21236,-1
0.24842,-1
0.29995,-1
0.364,0.35
0.41149,-1
0.38445,-1
0.27634,-1
0.48388,-1
0.52686,-1
0.448,0.5
0.32,0.3
0.52057,-1
0.552,0.45
-1,0.25
0.35973,-1
0.58497,-1
0.74838,-1
0.61073,-1
0.3643,-1
0.47928,-1
0.47812,-1
0.45544,-1
0.43563,-1
-1,0.3
0.49808,-1
0.57657,-1
0.51504,-1
0.45488,-1
0.45486,-1
0.34739,-1
0.58573,-1
0.391,0.35
0.431,0.35
0.60363,-1
0.43506,-1
0.34034,-1
0.42121,-1
0.51838,-1
0.5359,-1
0.38529,-1
0.42724,-1
-1,0.3
0.41812,-1
0.4714,-1
0.44727,-1
0.64244,-1
0.39618,-1
0.48391,-1
-1,0.25
0.352,0.35
0.27695,-1
0.46852,-1
0.4162,-1
0.347,0.3
0.50921,-1
0.44599,-1
0.4939,-1
-1,0.3
0.405,0.25
-1,0.35
0.46865,-1
0.44034,-1
0.61492,-1
0.51286,-1
0.27393,-1
0.40326,-1
0.473,0.4
-1,0.2
0.41595,-1
0.4118,-1
0.3167,-1
0.35432,-1
0.51305,-1
0.30928,-1
0.38403,-1
0.48104,-1
-1,0.25
0.321,0.35
0.39519,-1
0.43702,-1
0.37996,-1
0.40368,-1
0.52858,-1
0.52511,-1
0.44777,-1
0.36668,-1
0.388,0.3
0.373,0.3
0.67281,-1
0.53054,-1
0.58411,-1
0.5407,-1
0.4829,-1
-1,0.25
-1,0.25
0.57251,-1
0.51597,-1
0.43001,-1
0.40944,-1
0.52405,-1
0.38357,-1
0.49866,-1
-1,0.3
0.47045,-1
0.332,0.3
0.42745,-1
0.25029,-1
0.3622,-1
0.43712,-1
0.3703,-1
0.43079,-1
-1,0.25
0.46818,-1
0.398,0.35
0.409,0.3
-1,0.3
0.37616,-1
0.42411,-1
0.44291,-1
0.3688,-1
0.47706,-1
0.6263,-1
