"RT","SSD"
0.359,0.25
0.36477,-1
0.37148,-1
0.27165,-1
0.34631,-1
0.41998,-1
0.32033,-1
0.359,0.25
-1,0.2
0.341,0.2
0.41746,-1
0.45321,-1
0.4485,-1
0.41893,-1
0.3557,-1
0.43455,-1
0.3259,-1
-1,0.15
0.37763,-1
0.29694,-1
0.354,0.25
0.35347,-1
0.45576,-1
0.41812,-1
0.54108,-1
0.34119,-1
0.58132,-1
0.348,0.2
0.48823,-1
0.41717,-1
0.306,0.2
0.313,0.15
-1,0.15
0.52259,-1
0.46613,-1
0.40996,-1
0.58188,-1
0.34031,-1
0.40694,-1
0.37679,-1
0.47793,-1
-1,0.2
0.37502,-1
-1,0.1
0.28425,-1
0.4099,-1
0.34768,-1
0.43402,-1
0.41732,-1
0.46139,-1
0.37046,-1
0.3739,-1
-1,0.25
0.39708,-1
-1,0.15
0.412,0.3
-1,0.2
0.40539,-1
0.31596,-1
0.2719,-1
0.36103,-1
0.37325,-1
0.28243,-1
0.42267,-1
0.31581,-1
0.39403,-1
0.31065,-1
-1,0.25
0.313,0.25
0.49433,-1
0.32494,-1
-1,0.2
0.4004,-1
0.304,0.3
0.38713,-1
0.29583,-1
0.36155,-1
0.30853,-1
0.44284,-1
0.42663,-1
0.37543,-1
0.32098,-1
0.38345,-1
0.413,0.25
0.44073,-1
0.335,0.25
0.50783,-1
0.36034,-1
0.4794,-1
0.48483,-1
0.35053,-1
0.49106,-1
0.38516,-1
0.349,0.2
0.532,0.2
-1,0.15
-1,0.15
0.444,-1
0.37953,-1
0.35581,-1
0.32496,-1
0.37307,-1
0.32555,-1
0.45019,-1
0.348,0.2
0.40468,-1
0.42279,-1
0.37618,-1
0.4067,-1
0.42958,-1
0.387,0.2
0.39778,-1
0.49539,-1
-1,0.15
0.44937,-1
0.305,0.15
0.55193,-1
0.40211,-1
0.50353,-1
-1,0.2
0.57931,-1
0.38206,-1
-1,0.1
0.46518,-1
0.4313,-1
0.35264,-1
