"RT","SSD"
0.45862,-1
0.418,0.25
0.386,0.25
0.43774,-1
0.3595,-1
0.40127,-1
0.34698,-1
0.37054,-1
0.40576,-1
0.47103,-1
0.32219,-1
0.34179,-1
0.2972,-1
-1,0.2
0.381,0.2
0.39835,-1
0.36659,-1
0.39108,-1
0.35692,-1
0.3428,-1
0.36718,-1
0.37038,-1
0.358,0.25
-1,0.15
0.49164,-1
0.35614,-1
0.33593,-1
-1,0.2
0.47975,-1
-1,0.2
0.43565,-1
0.38297,-1
0.38914,-1
0.33735,-1
0.55627,-1
0.44972,-1
0.37948,-1
0.37043,-1
0.329,0.25
0.369,0.25
-1,0.2
-1,0.2
0.49856,-1
0.37328,-1
0.406,-1
0.40982,-1
0.37979,-1
0.42244,-1
0.35707,-1
0.42454,-1
-1,0.25
-1,0.25
0.45168,-1
0.41443,-1
0.39958,-1
0.45237,-1
0.407,0.3
0.38652,-1
-1,0.3
0.38084,-1
0.37801,-1
0.52539,-1
0.41436,-1
0.38146,-1
0.54313,-1
0.39635,-1
0.54848,-1
0.398,0.25
0.379,0.35
0.36781,-1
0.43085,-1
0.3704,-1
0.32027,-1
0.35475,-1
0.37783,-1
0.41512,-1
-1,0.2
0.54832,-1
0.43,0.3
0.56452,-1
0.35298,-1
0.41158,-1
0.34751,-1
0.38114,-1
0.38313,-1
0.40666,-1
-1,0.25
-1,0.25
0.47111,-1
0.48134,-1
0.3385,-1
0.37655,-1
0.50039,-1
0.36269,-1
0.358,0.3
0.34,0.3
0.45899,-1
0.39114,-1
0.36946,-1
0.41831,-1
0.33558,-1
0.36723,-1
-1,0.25
-1,0.25
0.43578,-1
0.43465,-1
-1,0.3
-1,0.3
0.44101,-1
0.4825,-1
0.40448,-1
0.37874,-1
0.42027,-1
0.35775,-1
0.43,0.35
0.38969,-1
0.38923,-1
0.403,0.35
0.43262,-1
0.41515,-1
0.4893,-1
0.3604,-1
0.361,0.3
-1,0.3
0.45225,-1
0.36515,-1
0.32943,-1
0.37117,-1
