"RT","SSD"
0.48755,-1
0.46131,-1
0.52419,-1
0.40936,-1
0.37231,-1
0.40413,-1
0.421,0.35
0.354,0.45
-1,0.3
0.395,0.4
0.35313,-1
0.36042,-1
0.4711,-1
0.33722,-1
0.4655,-1
0.3729,-1
0.45719,-1
0.486,0.35
0.354,0.35
0.5183,-1
0.62979,-1
0.44585,-1
0.45977,-1
0.44433,-1
0.54523,-1
0.44444,-1
0.49957,-1
-1,0.3
0.45113,-1
0.39018,-1
0.47595,-1
0.414,0.3
0.46612,-1
0.57278,-1
0.40171,-1
0.42978,-1
-1,0.25
0.449,0.35
0.58799,-1
0.61125,-1
0.58077,-1
0.70189,-1
0.62054,-1
0.53285,-1
0.54404,-1
0.59484,-1
0.459,0.3
-1,0.3
-1,0.25
0.56093,-1
0.58294,-1
0.55231,-1
-1,0.35
0.62261,-1
0.57016,-1
0.444,-1
0.51038,-1
0.61078,-1
0.50217,-1
0.496,0.4
-1,0.3
0.68978,-1
0.50011,-1
0.48068,-1
0.5201,-1
0.55974,-1
0.434,0.35
0.54516,-1
0.46638,-1
0.46871,-1
0.62178,-1
0.451,0.35
0.51067,-1
0.47029,-1
-1,0.3
-1,0.3
0.64088,-1
0.6314,-1
0.47967,-1
0.47487,-1
0.504,-1
0.59161,-1
0.491,0.35
0.5147,-1
0.49358,-1
0.448,0.35
0.60732,-1
0.60589,-1
-1,0.3
-1,0.3
0.49194,-1
0.58117,-1
0.5023,-1
0.61064,-1
0.475,-1
0.49288,-1
0.50587,-1
0.45618,-1
0.67008,-1
0.50317,-1
0.439,0.35
0.54565,-1
0.458,0.35
0.49038,-1
0.50256,-1
0.58351,-1
0.48088,-1
0.49903,-1
0.473,0.3
-1,0.3
0.48401,-1
0.68075,-1
0.80111,-1
0.5747,-1
0.56727,-1
0.59416,-1
0.514,0.35
-1,0.25
0.44699,-1
0.52357,-1
0.64545,-1
0.47062,-1
0.52192,-1
0.51875,-1
-1,0.3
0.50018,-1
0.512,-1
-1,0.3
