"RT","SSD"
0.571,0.45
0.53726,-1
0.46082,-1
0.49404,-1
0.46042,-1
0.40037,-1
0.4651,-1
-1,0.55
0.60674,-1
0.50792,-1
0.57782,-1
0.51446,-1
0.48712,-1
-1,0.4
0.527,0.6
0.6196,-1
-1,0.45
-1,0.55
0.64975,-1
0.67208,-1
0.61275,-1
0.69129,-1
0.72269,-1
0.74965,-1
0.73897,-1
0.71629,-1
0.6708,-1
-1,0.5
0.675,0.6
0.813,-1
0.73666,-1
0.75995,-1
0.83803,-1
0.72169,-1
0.70005,-1
0.53717,-1
0.661,0.55
-1,0.55
0.77123,-1
0.78828,-1
0.92646,-1
0.78005,-1
0.89947,-1
0.78483,-1
0.81462,-1
-1,0.6
0.84875,-1
-1,0.5
0.8313,-1
0.99147,-1
1.01364,-1
0.77631,-1
0.96399,-1
1.01551,-1
-1,0.65
-1,0.55
0.82659,-1
0.99865,-1
0.76654,-1
-1,0.6
0.84478,-1
0.95744,-1
1.11557,-1
0.693,0.7
0.661,0.65
0.699,0.65
1.03944,-1
0.77495,-1
0.82369,-1
0.79002,-1
0.86113,-1
0.86341,-1
-1,0.6
0.686,0.6
0.7762,-1
0.7349,-1
0.82878,-1
0.89852,-1
0.74536,-1
0.8194,-1
0.84016,-1
0.84189,-1
-1,0.55
0.718,0.65
1.01516,-1
0.78885,-1
0.89871,-1
0.74751,-1
0.6988,-1
0.65699,-1
0.79118,-1
0.82877,-1
-1,0.6
0.617,0.6
0.82385,-1
0.77964,-1
0.90573,-1
0.98752,-1
0.80081,-1
-1,0.55
-1,0.65
0.76524,-1
0.86569,-1
0.86233,-1
1.10325,-1
0.84841,-1
0.75596,-1
0.85432,-1
-1,0.6
0.77336,-1
-1,0.7
0.7328,-1
0.56233,-1
0.66776,-1
0.7164,-1
0.68634,-1
0.7593,-1
0.704,0.75
0.77791,-1
0.634,0.65
0.643,0.6
0.765,0.7
0.94431,-1
0.93108,-1
0.74512,-1
0.80144,-1
0.86101,-1
0.68348,-1
