"RT","SSD"
0.51142,-1
0.80238,-1
0.756,-1
-1,0.45
0.56822,-1
-1,0.45
0.98215,-1
0.6309,-1
0.65342,-1
0.54557,-1
0.66132,-1
0.59212,-1
-1,0.5
0.69176,-1
0.5596,-1
0.617,0.5
0.77474,-1
0.73364,-1
0.65586,-1
0.71189,-1
0.73135,-1
0.31295,-1
0.622,0.55
0.531,0.45
0.65886,-1
-1,0.4
0.544,0.5
0.58177,-1
0.6299,-1
0.67478,-1
0.635,-1
0.73741,-1
0.62711,-1
-1,0.45
0.58607,-1
-1,0.45
0.66228,-1
0.71009,-1
0.73561,-1
0.8449,-1
0.52507,-1
0.79212,-1
0.628,0.5
-1,0.5
0.75352,-1
0.72118,-1
0.88311,-1
0.7378,-1
1.08824,-1
-1,0.45
-1,0.55
0.91085,-1
0.92905,-1
-1,-1
0.4768,-1
-1,0.5
0.628,0.6
0.68855,-1
0.64072,-1
0.61009,-1
0.71959,-1
0.36907,-1
0.63672,-1
0.66168,-1
0.6402,-1
0.57592,-1
0.43762,-1
0.725,0.55
0.68815,-1
0.67479,-1
0.415,0.55
-1,0.5
0.77925,-1
0.66991,-1
0.59699,-1
0.73833,-1
0.67863,-1
-1,0.5
-1,-1
0.35025,-1
1.23152,-1
0.78897,-1
0.60634,-1
0.59766,-1
0.52047,-1
0.534,0.55
0.646,0.55
0.338,0.5
0.57884,-1
0.41765,-1
0.63023,-1
0.55811,-1
0.48531,-1
0.61859,-1
1.509,0.5
0.33036,-1
0.37074,-1
0.528,0.45
0.66551,-1
0.88576,-1
0.62218,-1
-1,0.45
0.64261,-1
0.61381,-1
0.64283,-1
0.67932,-1
0.66041,-1
0.529,0.4
0.61067,-1
0.6,0.5
0.75569,-1
0.60488,-1
0.70924,-1
0.83181,-1
0.38543,-1
1.31553,-1
-1,0.35
0.66327,-1
-1,0.45
-1,0.5
-1,0.4
0.64093,-1
0.63711,-1
0.32958,-1
0.48965,-1
0.67417,-1
0.56685,-1
