"RT","SSD"
0.35852,-1
0.366,0.35
0.463,0.35
0.51115,-1
0.52886,-1
0.36083,-1
0.46732,-1
0.69314,-1
0.41138,-1
0.49376,-1
-1,0.3
0.69676,-1
0.29745,-1
0.549,-1
0.50815,-1
-1,0.3
0.47499,-1
0.5592,-1
0.44153,-1
0.56394,-1
0.344,0.35
0.54332,-1
0.48106,-1
-1,0.35
0.511,0.3
0.42524,-1
0.49127,-1
0.45187,-1
0.449,0.4
0.498,-1
0.45203,-1
0.53197,-1
0.49257,-1
0.48476,-1
0.58667,-1
0.42784,-1
0.30997,-1
0.368,0.35
-1,0.25
0.45706,-1
-1,0.3
0.48407,-1
-1,0.3
0.5184,-1
0.60949,-1
0.60222,-1
0.45584,-1
0.42388,-1
0.42973,-1
0.5738,-1
0.49952,-1
0.57207,-1
0.47916,-1
-1,0.35
0.34302,-1
0.426,0.35
0.48093,-1
-1,0.4
0.7474,-1
0.30327,-1
0.62748,-1
0.35842,-1
-1,0.3
0.47425,-1
0.35342,-1
0.43622,-1
0.543,0.45
0.47047,-1
0.45746,-1
0.31773,-1
0.45761,-1
0.322,0.35
-1,0.3
0.32485,-1
0.54122,-1
0.32414,-1
0.432,0.4
0.51504,-1
0.33323,-1
0.43309,-1
0.46055,-1
0.56508,-1
0.58805,-1
0.42127,-1
0.43964,-1
0.54437,-1
0.466,0.35
-1,0.35
0.404,0.4
0.406,0.3
0.57055,-1
0.72145,-1
0.59215,-1
0.46813,-1
0.38521,-1
0.4867,-1
-1,0.25
0.58202,-1
-1,0.35
0.45891,-1
0.50236,-1
0.54335,-1
0.42634,-1
0.45959,-1
0.52451,-1
0.49114,-1
0.53496,-1
0.56986,-1
0.53502,-1
0.51401,-1
0.345,0.4
-1,0.3
0.374,0.35
0.62643,-1
0.5747,-1
0.56962,-1
0.57433,-1
0.56424,-1
0.90082,-1
0.351,0.35
0.315,0.3
0.51577,-1
-1,0.3
0.52041,-1
0.5359,-1
0.52143,-1
0.61323,-1
