"RT","SSD"
0.43625,-1
0.353,0.05
0.32407,-1
0.27464,-1
0.33474,-1
0.27938,-1
0.30628,-1
0.348,0.05
0.33194,-1
0.30629,-1
0.38868,-1
-1,0
0.35812,-1
0.32555,-1
-1,0
0.27266,-1
0.251,0.05
0.34745,-1
0.43221,-1
0.32615,-1
0.31175,-1
0.29324,-1
0.34508,-1
-1,0.05
0.31241,-1
0.32713,-1
0.30403,-1
-1,0
0.34012,-1
0.297,0.1
0.37582,-1
0.31236,-1
0.28887,-1
0.37499,-1
0.32117,-1
0.247,0.05
0.325,0.05
0.35603,-1
0.30097,-1
0.37609,-1
0.2833,-1
0.4123,-1
0.35942,-1
0.30847,-1
-1,0
0.37426,-1
0.31385,-1
0.275,0
0.291,0.05
-1,0
0.38503,-1
0.29107,-1
0.29433,-1
0.29319,-1
0.32048,-1
0.33093,-1
0.33841,-1
0.31639,-1
0.30167,-1
0.35382,-1
0.31851,-1
-1,0
0.32,0.05
0.31482,-1
0.30391,-1
0.27538,-1
0.3319,-1
0.33341,-1
0.31772,-1
0.30472,-1
-1,0.05
0.321,0
-1,0.1
-1,0
0.42019,-1
0.30369,-1
0.3588,-1
0.3121,-1
0.31735,-1
0.31841,-1
0.33384,-1
0.34017,-1
0.33262,-1
0.2801,-1
0.3238,-1
0.31059,-1
0.22,0.05
0.368,0.15
-1,0.1
0.35635,-1
-1,0
0.35983,-1
0.35395,-1
0.36777,-1
0.28914,-1
0.33966,-1
0.39129,-1
0.333,0.05
0.44308,-1
0.32657,-1
0.347,0.15
0.30648,-1
0.32265,-1
0.37173,-1
0.31448,-1
0.418,0
0.35319,-1
0.31842,-1
-1,0.1
0.49948,-1
0.40604,-1
0.33705,-1
0.37256,-1
-1,0
-1,0.15
0.42006,-1
0.37885,-1
0.34328,-1
0.30049,-1
0.32088,-1
-1,0.05
0.42867,-1
0.28173,-1
0.38222,-1
0.41866,-1
0.327,0.2
0.33779,-1
