"RT","SSD"
0.66467,-1
0.384,0.25
0.44383,-1
0.50457,-1
0.41376,-1
0.30546,-1
-1,0.25
0.45684,-1
0.43545,-1
0.3671,-1
0.40824,-1
0.28887,-1
0.337,0.3
0.349,0.2
0.37204,-1
0.50461,-1
0.42187,-1
0.43946,-1
0.36179,-1
0.41216,-1
0.5472,-1
0.682,0.25
0.34,0.15
0.79533,-1
0.45273,-1
0.41445,-1
0.40774,-1
0.35359,-1
0.45103,-1
-1,0.2
0.44991,-1
0.31,0.1
0.4713,-1
-1,0.05
0.41374,-1
0.42362,-1
0.42906,-1
0.424,0.25
0.33956,-1
0.42551,-1
0.4373,-1
-1,0.1
0.317,0.2
0.35521,-1
0.37376,-1
0.62992,-1
0.48188,-1
0.33143,-1
0.40001,-1
-1,0.15
0.39542,-1
0.299,0.15
0.41112,-1
0.35905,-1
0.35839,-1
0.30915,-1
0.31815,-1
0.44848,-1
0.34209,-1
-1,0.2
-1,0.1
0.2979,-1
0.32578,-1
0.33878,-1
0.423,0.25
0.37044,-1
0.42363,-1
0.34469,-1
0.34255,-1
0.34,0.15
0.50243,-1
0.41404,-1
0.48358,-1
0.47121,-1
0.36007,-1
0.34851,-1
0.36435,-1
-1,0.2
-1,0.1
0.435,0.25
0.40567,-1
0.40855,-1
0.37947,-1
-1,0.15
0.31385,-1
0.32526,-1
0.35899,-1
0.35735,-1
0.35032,-1
0.36307,-1
-1,0.2
0.361,0.2
0.69272,-1
0.56062,-1
0.3424,-1
0.34538,-1
0.52841,-1
0.46475,-1
0.32483,-1
0.353,0.15
0.42805,-1
0.431,0.25
0.4818,-1
0.36909,-1
0.40283,-1
0.38045,-1
0.43808,-1
0.477,0.2
-1,0.1
0.57668,-1
0.39229,-1
0.35024,-1
0.39741,-1
0.50591,-1
0.40744,-1
0.45668,-1
0.40555,-1
-1,0.15
-1,0.15
-1,0.2
0.39875,-1
0.31152,-1
0.354,0.2
0.40518,-1
0.37721,-1
0.31032,-1
0.42028,-1
