"RT","SSD"
0.71542,-1
0.622,0.45
-1,0.45
0.62272,-1
0.39509,-1
0.35755,-1
0.46748,-1
0.6094,-1
0.51791,-1
0.56026,-1
-1,0.4
0.51885,-1
0.76353,-1
0.61047,-1
0.53395,-1
-1,0.5
0.86658,-1
0.68458,-1
0.72034,-1
0.72776,-1
0.399,0.45
0.53715,-1
0.6276,-1
0.541,0.55
1.061,0.4
0.68886,-1
0.78866,-1
0.85969,-1
-1,0.5
0.57623,-1
0.45746,-1
0.62478,-1
0.75585,-1
0.85472,-1
0.63933,-1
0.54526,-1
0.78397,-1
-1,0.55
-1,0.35
0.69705,-1
0.548,0.6
0.44086,-1
0.582,0.4
0.77588,-1
0.7721,-1
0.65448,-1
0.97416,-1
0.76374,-1
0.70526,-1
0.7083,-1
0.68313,-1
0.74614,-1
0.78064,-1
-1,0.35
0.61753,-1
0.582,0.55
0.80772,-1
0.504,0.4
0.71601,-1
0.81369,-1
0.70309,-1
0.55442,-1
0.805,0.5
0.88161,-1
0.936,-1
0.60857,-1
-1,0.35
0.52198,-1
0.583,-1
0.57567,-1
0.47076,-1
0.59,0.45
-1,0.4
0.77076,-1
0.78806,-1
0.67522,-1
-1,0.4
0.75313,-1
0.77458,-1
0.73743,-1
0.74269,-1
0.93611,-1
0.93608,-1
0.57554,-1
0.50778,-1
0.72118,-1
0.496,0.45
-1,0.45
0.583,0.5
-1,0.4
0.61763,-1
0.46985,-1
0.72693,-1
0.59786,-1
0.55577,-1
0.552,0.45
0.67633,-1
0.904,0.45
0.76586,-1
0.74882,-1
0.80305,-1
0.72089,-1
0.80226,-1
0.73693,-1
0.86878,-1
0.68178,-1
0.73088,-1
0.581,-1
0.66176,-1
0.543,0.4
-1,0.4
1.192,0.35
0.66931,-1
0.6888,-1
0.63743,-1
0.74468,-1
0.78626,-1
-1,0.45
0.626,0.3
0.75628,-1
0.578,0.5
0.61652,-1
0.58666,-1
0.66531,-1
0.58953,-1
0.49042,-1
