"RT","SSD"
0.89819,-1
0.487,0.35
0.378,0.35
0.57934,-1
0.35449,-1
0.35022,-1
0.35746,-1
0.64228,-1
0.4927,-1
0.25439,-1
0.47662,-1
0.56399,-1
0.41725,-1
0.60732,-1
0.64252,-1
0.5747,-1
0.9115,-1
0.36452,-1
-1,0.25
0.41637,-1
0.44516,-1
0.467,0.25
0.497,0.3
0.35897,-1
0.44514,-1
0.52078,-1
0.636,0.2
0.52328,-1
0.61053,-1
0.76352,-1
0.4761,-1
0.73649,-1
0.53612,-1
0.43087,-1
0.57977,-1
0.604,0.15
-1,0.25
0.53265,-1
0.501,0.1
0.42851,-1
-1,0.3
0.51816,-1
0.5563,-1
0.52904,-1
0.91687,-1
0.52754,-1
0.57177,-1
0.55729,-1
0.86573,-1
1.02751,-1
0.974,0.35
0.48691,-1
0.649,0.05
0.42787,-1
0.383,0.3
0.51803,-1
0.44429,-1
0.49311,-1
0.47554,-1
0.531,0
0.5197,-1
0.49315,-1
0.49385,-1
-1,0.25
0.49679,-1
0.59613,-1
0.48345,-1
0.56699,-1
-1,0
-1,0.05
0.46252,-1
0.45132,-1
0.7288,-1
-1,0.3
0.54844,-1
0.73645,-1
0.74697,-1
0.55147,-1
0.50552,-1
0.43431,-1
0.47973,-1
0.50574,-1
0.55,0.35
-1,0.1
-1,0.15
-1,0.3
-1,-1
1.29312,-1
0.5555,-1
-1,-1
0.465,0.35
0.61431,-1
0.425,0.2
0.68842,-1
-1,-1
0.47232,-1
0.61528,-1
1.05126,-1
-1,-1
0.39358,-1
0.46901,-1
0.56131,-1
0.53483,-1
0.76363,-1
-1,0.15
-1,0.3
-1,0.2
-1,-1
1.24799,-1
0.49748,-1
0.54953,-1
0.61644,-1
1.44302,-1
-1,0.35
0.848,0.25
-1,-1
0.57684,-1
0.51784,-1
0.45729,-1
0.47083,-1
0.4271,-1
