"RT","SSD"
0.37,0.25
0.39745,-1
-1,0.25
0.41905,-1
0.37558,-1
0.40327,-1
0.50009,-1
0.39773,-1
0.39572,-1
0.33588,-1
0.29686,-1
0.3628,-1
0.35556,-1
-1,0.2
0.373,0.3
0.43449,-1
0.45945,-1
0.38203,-1
-1,0.25
0.34522,-1
0.40032,-1
0.42941,-1
0.34693,-1
0.332,0.25
0.33458,-1
0.35996,-1
0.314,0.3
0.44701,-1
0.447,-1
0.44904,-1
0.32231,-1
-1,0.2
0.34,0.25
0.47082,-1
-1,0.25
0.43982,-1
0.36333,-1
0.37171,-1
0.37699,-1
0.31331,-1
0.33147,-1
0.28407,-1
0.47403,-1
0.41208,-1
-1,0.2
0.366,0.3
0.4034,-1
0.32492,-1
0.37571,-1
0.34694,-1
0.34807,-1
0.342,0.25
0.331,0.25
0.49238,-1
0.44303,-1
0.4044,-1
0.61845,-1
0.40249,-1
0.44644,-1
0.40042,-1
0.35136,-1
0.27476,-1
0.284,0.2
-1,0.2
-1,0.15
0.31157,-1
0.49183,-1
0.48154,-1
-1,0.25
0.41014,-1
0.38446,-1
0.43435,-1
0.45425,-1
0.37691,-1
-1,0.2
0.287,0.3
0.39818,-1
0.36833,-1
0.33789,-1
0.31486,-1
-1,0.25
0.35201,-1
0.36642,-1
0.36263,-1
-1,0.25
0.43888,-1
0.34042,-1
0.33831,-1
0.399,0.3
0.372,0.3
0.37875,-1
0.43919,-1
0.41819,-1
0.33897,-1
0.36308,-1
0.36596,-1
-1,0.25
0.34646,-1
0.45868,-1
0.46893,-1
0.43445,-1
0.33546,-1
-1,0.25
0.40989,-1
0.37921,-1
0.41956,-1
0.33224,-1
0.42425,-1
0.342,0.3
0.341,0.3
0.4209,-1
0.3204,-1
0.43925,-1
0.37492,-1
0.47626,-1
0.35387,-1
0.33733,-1
0.318,0.25
0.43921,-1
-1,0.25
0.32501,-1
0.37757,-1
0.4121,-1
0.42922,-1
0.3692,-1
0.41375,-1
-1,0.2
0.39,0.3
