"RT","SSD"
0.49276,-1
0.384,0.35
0.404,0.45
0.3393,-1
0.24649,-1
0.33416,-1
0.41742,-1
0.29299,-1
0.283,0.3
0.36,0.4
0.3787,-1
0.32433,-1
0.2611,-1
0.25148,-1
0.34906,-1
0.259,-1
0.22053,-1
0.42692,-1
0.293,0.35
0.327,0.25
0.26661,-1
0.38743,-1
0.38381,-1
0.22575,-1
0.29191,-1
0.21524,-1
0.44593,-1
0.30656,-1
0.42767,-1
0.29604,-1
0.379,0.25
0.355,0.15
0.47951,-1
0.37934,-1
0.39973,-1
0.905,0.1
0.35084,-1
0.47951,-1
0.49086,-1
0.343,0.2
0.44638,-1
0.40518,-1
0.42307,-1
0.51332,-1
0.392,0.15
-1,0.05
0.43156,-1
0.38355,-1
0.53518,-1
0.56329,-1
-1,0.1
0.242,0.1
0.4899,-1
0.91135,-1
0.40723,-1
0.46224,-1
0.47367,-1
0.40931,-1
0.48059,-1
0.33456,-1
0.49124,-1
0.42601,-1
-1,0.15
-1,0.05
0.56376,-1
0.52748,-1
0.38837,-1
0.57328,-1
-1,0.1
0.442,0.2
0.43937,-1
0.55388,-1
0.49594,-1
0.72033,-1
0.59584,-1
0.35115,-1
-1,0.15
0.387,0.15
0.62004,-1
0.52856,-1
0.47575,-1
-1,0.1
-1,-1
-1,-1
0.34541,-1
0.54192,-1
0.41422,-1
-1,0.2
-1,0.25
-1,0.15
0.75903,-1
0.48594,-1
0.57504,-1
0.47393,-1
0.42271,-1
0.577,-1
0.57,0.2
-1,0.3
0.53208,-1
0.44114,-1
0.5532,-1
0.4196,-1
0.50521,-1
0.51587,-1
0.34382,-1
-1,0.15
0.399,0.35
0.46082,-1
0.51962,-1
0.54658,-1
0.85255,-1
0.48997,-1
-1,0.3
0.57268,-1
0.51641,-1
0.56707,-1
0.41939,-1
-1,0.2
0.82589,-1
