"RT","SSD"
0.438,0.35
0.46465,-1
0.34615,-1
0.37015,-1
0.26896,-1
0.29028,-1
0.32652,-1
0.347,0.25
0.27853,-1
0.35168,-1
0.29469,-1
0.48232,-1
0.47968,-1
0.473,0.3
0.337,0.2
0.33381,-1
-1,0.25
0.326,0.15
0.35313,-1
0.42507,-1
0.42623,-1
0.67798,-1
0.30648,-1
0.34334,-1
0.35709,-1
0.36985,-1
0.35793,-1
0.381,0.3
-1,0.1
0.49238,-1
0.36993,-1
0.47594,-1
0.39344,-1
0.47686,-1
0.35111,-1
0.39724,-1
0.403,0.25
-1,0.15
0.49016,-1
0.30175,-1
0.311,-1
0.46604,-1
0.41808,-1
0.43427,-1
0.47216,-1
0.321,0.2
0.4491,-1
-1,0.2
0.41881,-1
0.49154,-1
0.35039,-1
0.42108,-1
0.4174,-1
0.28586,-1
0.335,0.15
-1,0.25
0.55217,-1
0.47184,-1
0.47616,-1
0.366,0.3
0.47241,-1
0.42745,-1
0.44671,-1
-1,0.1
0.394,0.25
-1,0.15
0.52609,-1
0.40024,-1
0.37856,-1
0.45736,-1
0.4254,-1
0.45465,-1
-1,0.2
-1,0.2
0.57858,-1
0.35559,-1
0.39181,-1
0.44888,-1
0.39809,-1
0.3754,-1
0.49241,-1
0.58037,-1
0.381,0.25
-1,0.25
0.37371,-1
0.47422,-1
0.31411,-1
0.41559,-1
0.3841,-1
0.34659,-1
0.39738,-1
0.41581,-1
0.553,0.2
0.485,0.3
0.72165,-1
0.52875,-1
0.39983,-1
0.56366,-1
0.37208,-1
-1,0.25
-1,0.15
0.4818,-1
0.40354,-1
0.39359,-1
0.41,-1
0.37126,-1
0.38718,-1
0.39209,-1
-1,0.3
0.40787,-1
-1,0.2
0.3878,-1
0.31778,-1
0.36266,-1
0.29915,-1
0.36168,-1
0.31942,-1
0.278,0.25
0.37751,-1
0.475,0.35
-1,0.3
0.385,0.2
0.53676,-1
0.52335,-1
0.6517,-1
0.54284,-1
0.41333,-1
0.66113,-1
