"RT","SSD"
0.588,-1
0.45619,-1
0.39697,-1
0.3341,-1
0.42108,-1
0.40051,-1
-1,0.25
0.278,0.35
0.304,0.3
0.291,0.3
0.33944,-1
0.27164,-1
0.32829,-1
0.35837,-1
0.36323,-1
0.40289,-1
0.43345,-1
0.444,0.25
0.388,0.25
0.48568,-1
0.45867,-1
0.34378,-1
0.41532,-1
0.38085,-1
0.43538,-1
0.62746,-1
0.37852,-1
0.339,0.2
0.4816,-1
0.46131,-1
0.499,0.2
0.44301,-1
0.37683,-1
0.42533,-1
0.41543,-1
-1,0.15
0.318,0.15
0.37882,-1
0.38982,-1
0.37741,-1
0.34541,-1
0.41415,-1
0.43977,-1
0.44237,-1
0.41132,-1
-1,0.1
0.407,0.2
-1,0.15
0.44702,-1
0.38584,-1
0.39565,-1
-1,0.15
0.42077,-1
0.52128,-1
0.44668,-1
0.50191,-1
0.40323,-1
0.40868,-1
0.373,0.2
0.335,0.2
1.05448,-1
0.33659,-1
0.41506,-1
0.35993,-1
0.39692,-1
-1,0.15
0.47463,-1
0.44406,-1
0.44273,-1
0.57773,-1
0.465,0.15
0.44128,-1
0.45859,-1
-1,0.1
0.424,0.2
0.50747,-1
0.54719,-1
0.44267,-1
0.4221,-1
0.3815,-1
0.43144,-1
-1,0.15
0.46536,-1
0.54767,-1
0.429,0.15
0.41667,-1
0.37582,-1
0.423,0.2
-1,0.1
0.45554,-1
0.35898,-1
0.5353,-1
0.51485,-1
0.42296,-1
0.5524,-1
0.43425,-1
0.39257,-1
0.48889,-1
0.69564,-1
0.36876,-1
-1,0.15
0.46307,-1
0.47153,-1
0.43683,-1
0.44882,-1
0.41937,-1
-1,0.2
0.527,0.1
0.46393,-1
0.39817,-1
0.49439,-1
0.61043,-1
0.78,-1
0.45817,-1
0.454,0.05
-1,0.25
0.42345,-1
0.43164,-1
0.51432,-1
0.52576,-1
0.7625,-1
0.48541,-1
0.493,0.3
0.65793,-1
0.48804,-1
-1,0
