"RT","SSD"
-1,0.15
-1,0.15
0.46757,-1
0.36769,-1
0.44319,-1
0.3976,-1
0.37656,-1
0.38177,-1
0.39336,-1
0.412,0.2
0.33297,-1
0.36822,-1
0.45384,-1
0.59465,-1
0.494,0.2
0.36916,-1
0.30341,-1
0.47467,-1
0.44038,-1
0.36201,-1
0.331,0.15
0.332,0.15
0.44136,-1
0.43925,-1
0.34409,-1
0.43736,-1
0.47845,-1
0.33127,-1
-1,0.1
-1,0.1
-1,0.15
0.403,0.15
0.43104,-1
0.28909,-1
0.31348,-1
0.31547,-1
0.27028,-1
0.30728,-1
0.31744,-1
0.42342,-1
0.44515,-1
0.32174,-1
0.33398,-1
-1,0.2
-1,0.1
0.44065,-1
0.38952,-1
0.42614,-1
0.317,0.15
0.4519,-1
0.4613,-1
0.45478,-1
0.451,0.25
-1,0.2
0.41986,-1
0.46558,-1
0.34124,-1
0.31618,-1
-1,0.1
0.35185,-1
0.38804,-1
-1,0.25
0.37777,-1
0.41866,-1
0.39308,-1
-1,0.15
0.39899,-1
0.49014,-1
0.51623,-1
0.423,-1
0.45126,-1
0.34213,-1
0.33,0.2
0.389,0.3
0.45808,-1
0.48429,-1
0.4159,-1
0.35043,-1
0.33336,-1
0.54598,-1
0.42961,-1
0.36068,-1
0.34467,-1
0.341,0.15
0.329,0.25
-1,0.1
0.38489,-1
0.46007,-1
0.412,0.2
0.35533,-1
0.26822,-1
0.34384,-1
0.37064,-1
-1,0.15
0.39653,-1
-1,0.15
0.43382,-1
0.30921,-1
0.55076,-1
0.46008,-1
0.408,0.2
0.38225,-1
0.45459,-1
-1,0.2
0.48532,-1
0.46502,-1
0.47103,-1
0.5158,-1
0.36606,-1
0.38978,-1
0.438,0.15
0.37981,-1
0.42312,-1
-1,0.25
0.37268,-1
0.44178,-1
0.38141,-1
0.5428,-1
0.35087,-1
0.3502,-1
0.3765,-1
-1,0.1
0.293,0.3
0.38081,-1
