"RT","SSD"
0.80741,-1
0.52254,-1
0.41775,-1
0.3091,-1
0.32662,-1
0.52429,-1
0.489,0.05
-1,0.05
-1,0
-1,0.1
0.39843,-1
0.34275,-1
0.36699,-1
0.3308,-1
0.56581,-1
0.33502,-1
0.48545,-1
-1,0.05
0.329,0.15
0.34965,-1
0.64772,-1
0.3485,-1
0.30652,-1
0.36473,-1
0.50236,-1
0.32848,-1
0.549,0.1
0.34629,-1
0.33551,-1
0.36297,-1
-1,0.1
0.51808,-1
0.53107,-1
0.3236,-1
0.31765,-1
0.481,0.05
0.38335,-1
0.43586,-1
0.46358,-1
0.3727,-1
0.42537,-1
0.37173,-1
0.35605,-1
0.37143,-1
0.29,0
-1,0.1
-1,0
0.4321,-1
0.43116,-1
0.35873,-1
0.45765,-1
0.48139,-1
0.40005,-1
0.40106,-1
0.34266,-1
0.4046,-1
-1,0.1
0.359,0.05
0.37873,-1
0.35158,-1
0.37074,-1
0.34766,-1
0.39547,-1
0.446,0
0.34801,-1
0.35396,-1
0.35158,-1
0.59295,-1
0.395,0.15
0.44345,-1
0.44535,-1
0.337,0.1
-1,0
0.38368,-1
0.35722,-1
0.46467,-1
0.4025,-1
0.43322,-1
0.30725,-1
0.375,0.05
0.41986,-1
0.47754,-1
0.362,0.05
0.40766,-1
0.347,0
-1,0
0.49003,-1
0.40234,-1
0.38192,-1
0.34501,-1
0.36647,-1
0.38825,-1
0.51829,-1
0.42215,-1
0.50118,-1
0.375,0
0.43706,-1
-1,0.05
0.46222,-1
0.46564,-1
0.37152,-1
0.42941,-1
0.35789,-1
-1,0.1
0.321,0
0.33054,-1
0.55275,-1
0.42592,-1
0.50216,-1
0.46309,-1
0.39906,-1
0.336,0
0.317,0.15
0.43676,-1
0.38162,-1
0.45426,-1
0.38089,-1
0.44712,-1
0.48155,-1
0.37,0.1
0.38305,-1
0.40965,-1
-1,0
