"RT","SSD"
0.509,0.35
0.57815,-1
0.48823,-1
0.48477,-1
0.41688,-1
0.47541,-1
0.3732,-1
0.476,0.35
0.508,0.3
0.46611,-1
0.44452,-1
0.35631,-1
0.45399,-1
0.476,0.3
0.35226,-1
0.34781,-1
0.62424,-1
0.35333,-1
0.31272,-1
0.39,0.25
0.46639,-1
0.68777,-1
0.4872,-1
0.416,0.25
0.45814,-1
0.53037,-1
0.42081,-1
0.47927,-1
0.41476,-1
0.58727,-1
0.359,0.2
0.388,0.2
0.38532,-1
0.656,0.15
0.4829,-1
0.497,0.15
0.47215,-1
0.34231,-1
0.43533,-1
0.39625,-1
0.46228,-1
-1,0.1
-1,0.1
0.50576,-1
0.29801,-1
0.42552,-1
0.64038,-1
0.38392,-1
0.43494,-1
-1,0.15
0.30061,-1
0.44115,-1
-1,0.15
0.42256,-1
0.33876,-1
0.30496,-1
0.41243,-1
0.39422,-1
0.68873,-1
0.39335,-1
0.347,0.2
0.3266,-1
0.44441,-1
-1,0.2
0.357,0.25
0.39772,-1
0.42122,-1
0.40655,-1
0.48612,-1
0.35613,-1
-1,0.15
0.39287,-1
0.41508,-1
0.37746,-1
0.36,0.2
-1,0.2
0.66663,-1
0.35641,-1
0.44007,-1
0.51856,-1
0.5315,-1
0.45572,-1
0.43579,-1
-1,0.25
-1,0.15
0.53379,-1
0.3432,-1
0.34951,-1
0.67286,-1
0.4617,-1
0.47262,-1
0.51126,-1
0.50351,-1
0.37486,-1
0.461,0.3
0.525,0.2
-1,0.25
-1,0.15
0.5289,-1
0.44337,-1
0.54472,-1
0.46271,-1
0.32867,-1
0.36213,-1
-1,0.2
-1,0.3
0.39211,-1
0.34597,-1
0.37218,-1
0.53309,-1
0.58249,-1
0.58532,-1
0.32749,-1
0.66859,-1
-1,0.25
0.45229,-1
0.44386,-1
0.45833,-1
0.41454,-1
0.456,0.3
0.54216,-1
-1,0.3
0.4156,-1
0.53668,-1
0.55939,-1
0.64237,-1
0.44126,-1
