"RT","SSD"
0.3149,-1
0.291,0.15
0.331,0.25
0.38206,-1
0.28797,-1
0.43924,-1
0.33836,-1
0.29152,-1
0.30383,-1
0.3295,-1
0.37971,-1
0.4327,-1
0.40246,-1
0.331,0.2
0.46028,-1
-1,0.1
-1,0.15
-1,0.15
0.36581,-1
0.27865,-1
0.3989,-1
0.29605,-1
0.34475,-1
0.27445,-1
0.35562,-1
0.38001,-1
0.29194,-1
0.30105,-1
0.325,0.2
0.31769,-1
0.42043,-1
-1,0.2
0.34171,-1
0.275,0.25
-1,0.15
0.3777,-1
0.35808,-1
0.33591,-1
0.33922,-1
0.28118,-1
0.31234,-1
0.30721,-1
-1,0.2
0.36119,-1
0.286,0.2
0.3639,-1
0.34159,-1
-1,0.15
0.28906,-1
0.365,0.25
0.38052,-1
0.35082,-1
0.29859,-1
0.3776,-1
0.33685,-1
-1,0.2
0.30554,-1
0.29307,-1
0.29443,-1
0.3089,-1
0.36002,-1
0.37092,-1
0.346,0.2
0.334,0.25
-1,0.15
0.35131,-1
0.30903,-1
0.3623,-1
0.3098,-1
0.35879,-1
0.34207,-1
-1,0.2
0.32482,-1
0.37513,-1
0.40462,-1
0.38127,-1
0.28487,-1
0.37505,-1
-1,0.2
0.37192,-1
0.35986,-1
0.36622,-1
0.38995,-1
0.36908,-1
0.33,0.25
0.369,0.25
0.40936,-1
0.40497,-1
0.5308,-1
0.48929,-1
0.31212,-1
-1,0.2
0.35,0.2
0.41855,-1
0.3751,-1
0.36461,-1
-1,0.15
0.41525,-1
0.32553,-1
0.45185,-1
0.52282,-1
0.338,0.25
0.38645,-1
0.39556,-1
-1,0.2
0.3552,-1
0.35961,-1
0.39373,-1
0.3333,-1
0.41407,-1
-1,0.2
0.382,0.25
0.42643,-1
0.36689,-1
0.40445,-1
0.341,0.25
0.43639,-1
0.34409,-1
0.35695,-1
0.44101,-1
0.35489,-1
0.36102,-1
0.5162,-1
0.37076,-1
0.55945,-1
-1,0.2
0.46,0.2
