"RT","SSD"
0.42672,-1
0.49,0.35
-1,0.45
0.53099,-1
0.58048,-1
0.50885,-1
0.39858,-1
0.53855,-1
0.55962,-1
0.34502,-1
0.464,0.3
0.5807,-1
0.59672,-1
0.32264,-1
0.46016,-1
0.434,0.5
0.41531,-1
0.43888,-1
0.43923,-1
0.43009,-1
-1,0.25
0.54225,-1
0.44228,-1
0.655,0.45
-1,0.3
0.43302,-1
0.4202,-1
0.4759,-1
0.403,0.4
0.65017,-1
0.38687,-1
0.39998,-1
0.43097,-1
0.53103,-1
0.48349,-1
0.37463,-1
0.74548,-1
0.36,0.35
0.486,0.35
0.46449,-1
-1,0.3
0.58235,-1
-1,0.3
0.48264,-1
0.53989,-1
0.6313,-1
0.45216,-1
0.57479,-1
0.38259,-1
0.42451,-1
0.41098,-1
0.31909,-1
0.3731,-1
0.394,0.35
0.557,-1
0.427,0.35
0.56599,-1
0.376,0.3
0.48578,-1
0.52976,-1
0.46461,-1
0.3947,-1
-1,0.3
0.59743,-1
0.49059,-1
0.54706,-1
-1,0.25
0.44939,-1
0.47758,-1
0.56981,-1
0.33083,-1
0.335,0.35
0.362,0.3
0.53954,-1
0.58808,-1
0.40653,-1
-1,0.3
0.44972,-1
0.51968,-1
0.50539,-1
0.35366,-1
0.35704,-1
0.44589,-1
0.42735,-1
0.50004,-1
0.38308,-1
0.376,0.35
-1,0.25
0.445,0.3
-1,0.3
0.77506,-1
0.66826,-1
0.47278,-1
0.54723,-1
0.42956,-1
0.60096,-1
0.34,0.35
0.44809,-1
0.44,0.25
0.425,-1
0.50016,-1
0.69063,-1
0.60894,-1
0.44354,-1
0.53424,-1
0.342,-1
0.49864,-1
0.41495,-1
0.61718,-1
0.43811,-1
0.342,0.2
-1,0.3
-1,0.15
0.42944,-1
0.47353,-1
0.45082,-1
0.44841,-1
0.53437,-1
0.55378,-1
0.325,0.35
-1,0.2
0.43727,-1
0.463,0.3
0.53443,-1
0.45893,-1
0.42667,-1
0.51135,-1
0.44518,-1
