"RT","SSD"
0.54875,-1
0.57908,-1
0.53345,-1
0.40813,-1
0.4483,-1
0.43321,-1
0.358,0.35
0.356,0.35
0.29,0.3
0.38961,-1
0.4,0.3
0.38012,-1
0.44871,-1
0.42381,-1
0.34505,-1
0.34762,-1
0.36512,-1
0.477,0.25
0.40324,-1
0.352,0.25
0.44178,-1
0.42074,-1
0.38889,-1
0.5236,-1
0.41312,-1
0.54515,-1
0.47037,-1
0.48234,-1
-1,0.2
0.338,0.2
0.40343,-1
0.41756,-1
0.36709,-1
0.486,-1
0.37391,-1
0.37753,-1
0.48695,-1
-1,0.15
-1,0.25
0.54958,-1
0.37802,-1
0.47685,-1
0.37378,-1
0.355,0.3
0.44176,-1
0.4474,-1
-1,0.2
0.33419,-1
-1,0.25
0.4227,-1
0.41206,-1
0.57076,-1
0.28124,-1
0.24939,-1
-1,0.25
-1,0.3
0.386,0.3
0.49444,-1
0.40779,-1
0.55849,-1
0.38005,-1
0.37033,-1
0.434,0.35
0.44441,-1
0.51605,-1
-1,0.25
0.42211,-1
0.41386,-1
0.42841,-1
0.40335,-1
0.48097,-1
0.49524,-1
0.48543,-1
0.449,0.3
0.455,0.3
0.5321,-1
0.4393,-1
0.38028,-1
0.48319,-1
0.54961,-1
0.45788,-1
0.374,0.25
0.36563,-1
0.4632,-1
-1,0.25
0.56349,-1
0.49155,-1
0.57631,-1
0.41757,-1
0.40131,-1
0.28589,-1
-1,0.2
0.469,0.3
-1,0.25
-1,0.25
0.44418,-1
0.39966,-1
0.43632,-1
0.46074,-1
0.4505,-1
0.41412,-1
0.46225,-1
0.43091,-1
0.59377,-1
0.52727,-1
0.54126,-1
-1,0.3
-1,0.3
0.60616,-1
0.37757,-1
-1,0.35
0.59351,-1
-1,0.35
0.58885,-1
0.54229,-1
0.45781,-1
0.42468,-1
0.326,0.4
0.52671,-1
0.43066,-1
0.4259,-1
0.431,0.4
0.48563,-1
0.45838,-1
0.40614,-1
