"RT","SSD"
1.02077,-1
0.43159,-1
0.37122,-1
0.40977,-1
0.3543,-1
0.5313,-1
0.32,0.25
0.439,0.35
-1,0.3
-1,0.2
0.43538,-1
0.43598,-1
0.40144,-1
0.45579,-1
0.50958,-1
0.41609,-1
0.319,0.25
0.46873,-1
0.45264,-1
0.48406,-1
0.50729,-1
0.403,0.35
0.4922,-1
0.35636,-1
-1,0.2
0.56262,-1
0.425,0.3
0.50638,-1
0.47431,-1
0.38488,-1
0.47862,-1
0.43157,-1
0.39209,-1
-1,0.25
0.42998,-1
0.55785,-1
0.51659,-1
0.41201,-1
0.43376,-1
-1,0.25
0.28316,-1
0.33801,-1
0.27534,-1
0.314,0.3
0.5288,-1
0.48117,-1
0.41147,-1
0.368,0.3
0.48624,-1
0.5004,-1
0.34048,-1
0.37639,-1
0.3237,-1
0.5957,-1
0.353,0.25
-1,0.25
0.44685,-1
-1,0.3
0.50765,-1
0.56566,-1
0.46036,-1
-1,0.2
0.49771,-1
0.45487,-1
0.461,0.35
0.7511,-1
0.45971,-1
0.78782,-1
0.49047,-1
0.55669,-1
0.37672,-1
-1,0.25
-1,0.3
0.457,0.3
0.49228,-1
0.49105,-1
0.66182,-1
0.44801,-1
0.39152,-1
0.45938,-1
0.34021,-1
-1,0.35
0.40809,-1
-1,0.25
0.52776,-1
0.65526,-1
0.66334,-1
0.57461,-1
0.33851,-1
0.46616,-1
0.398,-1
0.44489,-1
-1,0.3
-1,0.4
0.58932,-1
0.45883,-1
0.32402,-1
0.53236,-1
0.53295,-1
0.32324,-1
0.51848,-1
-1,0.35
0.452,0.45
0.50762,-1
0.5,-1
0.33114,-1
0.69693,-1
0.35578,-1
0.36,0.4
-1,-1
0.3486,-1
0.36,0.4
0.408,0.35
0.44016,-1
0.438,0.35
0.60968,-1
0.85159,-1
0.58468,-1
0.54981,-1
0.38509,-1
0.63144,-1
0.42186,-1
0.40582,-1
0.65331,-1
0.3529,-1
0.41586,-1
-1,0.3
-1,0.3
